,Churn,Churn_prob,CustID,predicted
1539,0,0.04240950367073644,5291,0
1540,0,0.19090245931111421,4697,0
1541,0,0.22148261840802677,325,0
1542,0,0.07830482313442984,6522,0
1543,0,0.3860019382304213,4537,0
1544,0,0.0515415518318264,1971,0
1545,0,0.05370886560557186,103,0
1546,0,0.05819774721345368,1036,0
1547,0,0.7746723819480763,6060,1
1548,0,0.024081673605734037,2369,0
1549,0,0.056395919847842854,3870,0
1550,0,0.01130246126104438,363,0
1551,0,0.21578233030616312,3668,0
1552,0,0.1757664912531952,4177,0
1553,0,0.004111698079776414,4006,0
1554,1,0.44751302972671664,1795,0
1555,0,0.14814386248332873,4087,0
1556,1,0.6088146906847612,5284,1
1557,0,0.025974909492399823,3570,0
1558,0,0.024111005603855942,2164,0
1559,0,0.07882490157677668,1502,0
1560,0,0.027552069344224883,2632,0
1561,0,0.054383122279250184,4718,0
1562,1,0.6673691704319279,6506,1
1563,0,0.2485125016066702,6989,0
1564,0,0.022796360079958475,1392,0
1565,0,0.05704755181120572,6196,0
1566,0,0.007883331829268023,4244,0
1567,1,0.29028746113788373,2904,0
1568,0,0.3445858555401593,414,0
1569,0,0.16382877301737014,5178,0
1570,1,0.44505466285249434,2703,0
1571,0,0.02398948289592286,5717,0
1572,0,0.13946204121128628,6551,0
1573,1,0.7140636927803834,1954,1
1574,0,0.07287052269324798,1311,0
1575,0,0.32665753623598515,566,0
1576,0,0.04138525675239999,3211,0
1577,0,0.03471735949879582,59,0
1578,0,0.38531983279610343,6587,0
1579,0,0.07930499254370256,6007,0
1580,0,0.23351075583897793,2122,0
1581,0,0.009000063417516403,6214,0
1582,1,0.3212430133249856,546,0
1583,1,0.1116832629953887,573,0
1584,0,0.12588742835451475,903,0
1585,0,0.2685732505539729,285,0
1586,1,0.6704446451396214,5991,1
1587,0,0.44416058128037544,1741,0
1588,1,0.5926262346807006,5522,1
1589,1,0.39365219110658145,6346,0
1590,0,0.23337599469327608,6988,0
1591,0,0.01125193551722104,849,0
1592,0,0.07983845095955043,1426,0
1593,0,0.02345300651881826,4040,0
1594,0,0.148233321768057,494,0
1595,0,0.6345146998168861,4776,1
1596,0,0.006285093276477764,6261,0
1597,1,0.7525457530636891,39,1
1598,0,0.06329381812899826,1560,0
1599,0,0.036753736857556236,2443,0
1600,0,0.2253516866261071,929,0
1601,1,0.6583319689831427,6305,1
1602,0,0.10199109357812837,2429,0
1603,0,0.6452484694428029,1628,1
1604,0,0.3645401368073072,4129,0
1605,1,0.7397176531746398,5826,1
1606,0,0.5201841493075229,702,1
1607,1,0.5229895717426825,4687,1
1608,1,0.022136210919160133,5579,0
1609,0,0.4925045065881438,5089,0
1610,1,0.500799001093029,1059,1
1611,0,0.04783975542772142,2309,0
1612,0,0.037390185155232146,1422,0
1613,1,0.5130533546623355,6151,1
1614,0,0.11261345620993321,4657,0
1615,0,0.5416354590023115,6347,1
1616,0,0.16992159367193366,332,0
1617,0,0.3757826003094978,4299,0
1618,0,0.0037316400684698336,6309,0
1619,0,0.10364916725246077,1257,0
1620,0,0.09573476515472724,2684,0
1621,1,0.6201197824267466,4703,1
1622,1,0.7961214427910918,238,1
1623,0,0.02324565613988412,1636,0
1624,1,0.24594840118546848,2185,0
1625,1,0.587456538636398,252,1
1626,0,0.18309898602327573,7020,0
1627,0,0.507325999342151,684,1
1628,1,0.33228864724759694,2879,0
1629,1,0.5261452412241494,6885,1
1630,0,0.08306202810922488,2715,0
1631,0,0.017078266818614785,5010,0
1632,1,0.7168905828095935,3763,1
1633,1,0.7397176531746398,4544,1
1634,1,0.6007093349203616,5957,1
1635,0,0.05640504258376105,4686,0
1636,0,0.1024796107717625,4219,0
1637,0,0.04367359710545813,4076,0
1638,1,0.18834340917230397,4982,0
1639,0,0.3580252064435376,2978,0
1640,0,0.07532816605335418,5078,0
1641,0,0.023528477748844985,3761,0
1642,0,0.004982952470928846,5632,0
1643,0,0.14145519731623787,980,0
1644,1,0.7168905828095935,6322,1
1645,0,0.032209289177466745,2586,0
1646,1,0.4794779328448956,2922,0
1647,0,0.17764039252473676,3774,0
1648,0,0.5968040281890458,6314,1
1649,0,0.35244923927574306,1220,0
1650,1,0.49315182329793905,3007,0
1651,0,0.05114736642649864,6793,0
1652,0,0.018988519433642326,2138,0
1653,0,0.1897351917708963,1369,0
1654,1,0.30295615513215685,289,0
1655,0,0.5036189199087642,2296,1
1656,0,0.04629954689263465,4108,0
1657,0,0.6608414383855076,2998,1
1658,0,0.004996078985762745,1758,0
1659,0,0.04445157181576361,3641,0
1660,1,0.5200124349989579,825,1
1661,0,0.024938652764645637,4044,0
1662,0,0.004883427945698849,2466,0
1663,1,0.8112987839163905,4678,1
1664,0,0.007998780033102856,6707,0
1665,0,0.44871920226933343,3464,0
1666,0,0.10148485155310029,1009,0
1667,1,0.7194487993972487,970,1
1668,0,0.4161738053252378,74,0
1669,0,0.7503173329426399,2350,1
1670,0,0.01916308630390059,2541,0
1671,0,0.1233645563388267,1167,0
1672,1,0.7125809862749052,543,1
1673,0,0.5487209973118129,203,1
1674,1,0.5796945199269974,1070,1
1675,1,0.8171179590090705,2577,1
1676,0,0.0035913137205193886,6719,0
1677,0,0.07461024798311088,1004,0
1678,0,0.006373015533919814,3979,0
1679,1,0.41991878422800105,6205,0
1680,0,0.026758850463022007,5420,0
1681,0,0.018121162601054126,417,0
1682,0,0.062200437612807434,4818,0
1683,0,0.29884023087685696,2284,0
1684,1,0.7057357460492397,3006,1
1685,0,0.017943842208176426,972,0
1686,1,0.7086113717802852,4413,1
1687,0,0.10272739121993504,1884,0
1688,0,0.008680627194900701,3220,0
1689,1,0.3721982613723407,2818,0
1690,1,0.7397176531746398,80,1
1691,0,0.008182761831423423,4345,0
1692,0,0.003146276023048358,531,0
1693,0,0.25564409411206007,4145,0
1694,1,0.6391502467813284,6773,1
1695,0,0.4602632996451902,5222,0
1696,0,0.006531469336137753,6940,0
1697,0,0.12138828244926822,3387,0
1698,0,0.5343817581318973,3353,1
1699,0,0.18098238468046848,6138,0
1700,0,0.4746107108142117,244,0
1701,1,0.3754421056365729,2260,0
1702,0,0.05031480976016534,2450,0
1703,0,0.298089029696708,4159,0
1704,0,0.0048084335726070425,4843,0
1705,0,0.6047350297267242,5809,1
1706,0,0.07948100853764421,5550,0
1707,0,0.0074305433790705375,671,0
1708,0,0.048777134418581204,1399,0
1709,0,0.3221897559199982,444,0
1710,0,0.020628925981286104,4168,0
1711,1,0.2649769527851431,674,0
1712,1,0.6755771555611957,4810,1
1713,0,0.09491073776230034,3091,0
1714,1,0.6899298312978331,6195,1
1715,0,0.21177739859623773,5316,0
1716,0,0.03471735949879582,1875,0
1717,0,0.024938652764645637,1295,0
1718,1,0.3944662007586994,3796,0
1719,0,0.3962040112239206,1838,0
1720,0,0.1478165347292638,5403,0
1721,0,0.07786190390246528,373,0
1722,0,0.14628051963818559,2777,0
1723,0,0.003799899956807837,4057,0
1724,0,0.5371891354143926,655,1
1725,1,0.2629089595702254,4273,0
1726,0,0.22362310132548316,4497,0
1727,0,0.19734074124272957,2977,0
1728,0,0.07983602053758355,3699,0
1729,0,0.18309898602327573,5226,0
1730,0,0.6053301969359713,5146,1
1731,0,0.2030776814922049,6406,0
1732,0,0.3572882975572032,5626,0
1733,0,0.03448045979175099,400,0
1734,0,0.18430980636764235,3648,0
1735,1,0.5345798128745656,5518,1
1736,0,0.042299520133715796,2340,0
1737,0,0.056057866776936846,628,0
1738,0,0.0032692701031556554,1534,0
1739,1,0.8064705665705941,4446,1
1740,1,0.39050225919721443,857,0
1741,1,0.4502858010741483,6199,0
1742,0,0.020679304050727033,4485,0
1743,0,0.06500805160973223,6245,0
1744,0,0.36600563082498666,1528,0
1745,0,0.11763562727721633,5660,0
1746,0,0.1650938930765396,5236,0
1747,1,0.315207334161167,3216,0
1748,0,0.024621208869501466,3590,0
1749,0,0.31034720316921033,6031,0
1750,0,0.3193133003852179,4921,0
1751,1,0.44331600559191614,1530,0
1752,0,0.0548973965774763,4367,0
1753,1,0.7932635421555505,6091,1
1754,1,0.3985897324259474,3638,0
1755,1,0.315207334161167,6896,0
1756,1,0.7854879658981123,2589,1
1757,0,0.018646256224033084,5875,0
1758,0,0.10232062269716469,5012,0
1759,0,0.03698604335554034,4103,0
1760,0,0.21159529876590522,4966,0
1761,0,0.3709399679749774,2081,0
1762,0,0.010089981549042821,6427,0
1763,0,0.04189645358499617,5840,0
1764,0,0.008663343578551023,2230,0
1765,0,0.41032445401912576,541,0
1766,0,0.0602328986558661,5813,0
1767,0,0.11341836140669065,3793,0
1768,0,0.5649319579986489,428,1
1769,0,0.22347406672239556,1464,0
1770,1,0.7006075267363306,2527,1
1771,0,0.0921958515345586,3839,0
1772,0,0.3846937925175393,6244,0
1773,0,0.1813551558839751,6441,0
1774,0,0.14964075624989065,406,0
1775,0,0.027634017469420336,2630,0
1776,1,0.19921848218344798,2130,0
1777,1,0.37218572357307245,6068,0
1778,0,0.009619390949766759,2661,0
1779,0,0.4595948598933192,1391,0
1780,1,0.4883616146439163,4964,0
1781,0,0.13299115316801333,598,0
1782,1,0.5414105431478607,5247,1
1783,0,0.130763604922203,5389,0
1784,0,0.7397176531746398,1095,1
1785,0,0.28790752514406365,6857,0
1786,0,0.19131796790700706,2647,0
1787,1,0.45730567357967866,3525,0
1788,0,0.2403047734959467,4587,0
1789,0,0.5981474317756516,577,1
1790,0,0.829086108751397,3346,1
1791,0,0.05412112732820805,6278,0
1792,0,0.05031480976016534,4215,0
1793,0,0.023673457079582558,3032,0
1794,0,0.018382229666140275,4332,0
1795,0,0.6484238578208175,5658,1
1796,0,0.009368387248225571,1659,0
1797,0,0.2453184356079614,6921,0
1798,0,0.2828280323530835,1889,0
1799,0,0.2866033024472965,2144,0
1800,0,0.0337314291057288,3011,0
1801,1,0.3933616802380945,4269,0
1802,0,0.5396481888042001,2845,1
1803,0,0.13735981824451204,4521,0
1804,0,0.11947312339170785,56,0
1805,0,0.038999194530967146,4820,0
1806,0,0.08508952074756963,5267,0
1807,1,0.10992789156022688,2790,0
1808,1,0.3812181988710962,1299,0
1809,1,0.035371127368197336,5216,0
1810,0,0.17564162430956065,6631,0
1811,0,0.19941074171972253,4268,0
1812,0,0.5274751697810119,2152,1
1813,0,0.056163225338380994,5143,0
1814,1,0.37762682597217767,1225,0
1815,0,0.03964077399357535,2909,0
1816,0,0.2509688527460176,4218,0
1817,0,0.18033528623117973,89,0
1818,0,0.11966890867680877,2170,0
1819,0,0.3404740534395215,1737,0
1820,0,0.17794793707420573,5045,0
1821,1,0.19734074124272957,6489,0
1822,0,0.41724449732104774,2936,0
1823,0,0.20738103146240167,5379,0
1824,0,0.003667751066631282,5971,0
1825,0,0.07869899882343523,4859,0
1826,1,0.1898846846763544,1856,0
1827,0,0.04211316912498129,6555,0
1828,1,0.4842086240912081,4464,0
1829,1,0.6593736560675959,1772,1
1830,0,0.007030082849743126,2322,0
1831,0,0.32341459798884925,1221,0
1832,0,0.6605587335133595,6201,1
1833,1,0.4637592593271123,865,0
1834,0,0.004272270649900479,316,0
1835,0,0.017166454296403434,6450,0
1836,0,0.03892543703973455,2535,0
1837,1,0.6694097806934528,5872,1
1838,0,0.17132177853789476,66,0
1839,0,0.2714432397803088,698,0
1840,0,0.045018654461366,990,0
1841,0,0.02360555598574497,6010,0
1842,0,0.05387282387512873,1947,0
1843,1,0.29065469901850466,3608,0
1844,1,0.39050225919721443,1243,0
1845,0,0.2828975237079711,2183,0
1846,1,0.23561875554618672,3127,0
1847,0,0.03471735949879582,1300,0
1848,1,0.35882437013551466,4502,0
1849,0,0.2967905483993297,2371,0
1850,0,0.07356377644623799,2988,0
1851,0,0.36477889570122257,438,0
1852,0,0.017066374095422783,5511,0
1853,0,0.07079091157731583,2723,0
1854,1,0.3522566217502214,2451,0
1855,0,0.5795488528628346,396,1
1856,1,0.7712875044150491,6836,1
1857,0,0.05507454112591039,1760,0
1858,0,0.24062507622782223,1930,0
1859,0,0.3150543784380165,3249,0
1860,1,0.059669594297485015,3803,0
1861,0,0.022839512111340023,71,0
1862,0,0.008166122991316615,4198,0
1863,1,0.7140636927803834,2275,1
1864,0,0.05700641007832817,5240,0
1865,0,0.09959045169125078,2750,0
1866,1,0.6143149187815833,2669,1
1867,0,0.37218572357307245,1201,0
1868,0,0.009730038124855905,3895,0
1869,1,0.44397170660453106,1050,0
1870,1,0.6177672153777614,5333,1
1871,0,0.020317066201347357,3422,0
1872,0,0.2280803228512217,2042,0
1873,0,0.08927801447606393,4864,0
1874,0,0.005281291087518254,2705,0
1875,0,0.3704190165634202,6113,0
1876,0,0.10397020941482714,3575,0
1877,0,0.39050225919721443,4064,0
1878,1,0.31014308338236946,4488,0
1879,0,0.1126887657032589,1896,0
1880,0,0.39050225919721443,2702,0
1881,0,0.26821016119046304,6017,0
1882,1,0.8150315667583494,2442,1
1883,0,0.044283193269695334,3733,0
1884,0,0.12547797549828157,6684,0
1885,1,0.18543654169167326,4259,0
1886,0,0.007608009085354384,664,0
1887,0,0.010888177323570293,7019,0
1888,0,0.04249552999495708,6917,0
1889,0,0.5649319579986489,237,1
1890,0,0.6207505573762787,6249,1
1891,0,0.15836392612969435,6451,0
1892,0,0.04369268843868237,3099,0
1893,1,0.44979042154840637,1126,0
1894,1,0.6355993355008396,3918,1
1895,0,0.04377855443227193,5645,0
1896,1,0.6116526945496156,3303,1
1897,1,0.45910566601795355,4471,0
1898,0,0.05280320445734866,3712,0
1899,0,0.0337314291057288,2354,0
1900,1,0.8422937462724798,3078,1
1901,0,0.014205832600758646,4584,0
1902,0,0.07758249577057805,5009,0
1903,0,0.018754500021449173,271,0
1904,0,0.5882370170084494,1710,1
1905,0,0.5739270191503182,5675,1
1906,1,0.6511190584108548,1439,1
1907,0,0.11859017259925468,6075,0
1908,1,0.4035075481387643,5359,0
1909,0,0.06767294369341688,2565,0
1910,0,0.8199648902942962,352,1
1911,0,0.08162841356230655,563,0
1912,0,0.017746016461141545,2830,0
1913,0,0.06298623940319825,2090,0
1914,0,0.26015180490241496,1523,0
1915,0,0.3802863659313022,5822,0
1916,0,0.42928768083994606,1023,0
1917,0,0.041189212302386924,6412,0
1918,1,0.6462839184854018,680,1
1919,0,0.011137795722006358,3777,0
1920,0,0.0349789537913047,2213,0
1921,0,0.1433547901989891,6392,0
1922,1,0.7193057299948232,4876,1
1923,0,0.28120776828031324,4578,0
1924,0,0.044752830331108176,5241,0
1925,0,0.006154446448584428,3199,0
1926,1,0.315207334161167,3423,0
1927,0,0.4751019142673148,1868,0
1928,0,0.15151943349980262,5067,0
1929,1,0.6965687085099855,1163,1
1930,0,0.34340478081261294,2435,0
1931,0,0.13424483256706035,3391,0
1932,0,0.06714925629425397,5739,0
1933,0,0.3875059744540214,1409,0
1934,0,0.315207334161167,6979,0
1935,1,0.15908675814891737,481,0
1936,0,0.10781478752491036,351,0
1937,1,0.5244971045096981,1998,1
1938,0,0.5359402065200126,4327,1
1939,1,0.44210655314164765,4059,0
1940,0,0.09556735752355677,257,0
1941,0,0.7256854494779561,2902,1
1942,0,0.7654019494809632,1550,1
1943,0,0.27531515785310645,4134,0
1944,0,0.040364313017927034,229,0
1945,0,0.25274669655609683,5000,0
1946,0,0.2518398207868343,5768,0
1947,0,0.03875273289235185,6601,0
1948,0,0.3605092323102159,6898,0
1949,1,0.7981675274354735,3495,1
1950,1,0.5193636098734585,4190,1
1951,0,0.018406194937661866,1785,0
1952,0,0.026879597749526248,6873,0
1953,1,0.4087901727111658,5130,0
1954,0,0.10427491540959072,12,0
1955,0,0.34671380898131365,6602,0
1956,0,0.7626520868934586,1568,1
1957,1,0.5400108801394992,4651,1
1958,0,0.13424483256706035,3507,0
1959,0,0.01648715061594674,2293,0
1960,0,0.026235863769676623,2289,0
1961,0,0.0938499683900516,63,0
1962,0,0.03471735949879582,4206,0
1963,0,0.09546658785408033,1982,0
1964,0,0.08042584233985708,813,0
1965,1,0.48926287538909574,284,0
1966,0,0.08991242809804069,3764,0
1967,0,0.07731024771259873,1759,0
1968,0,0.148233321768057,5736,0
1969,1,0.5813169238484989,4237,1
1970,0,0.3614084274212447,5797,0
1971,0,0.01965962912584563,4136,0
1972,0,0.385605208761098,2311,0
1973,1,0.4087901727111658,3188,0
1974,0,0.06520610580286365,3616,0
1975,0,0.19144545967532373,2211,0
1976,0,0.04749313350394948,4600,0
1977,0,0.005271938492691087,4581,0
1978,0,0.20517420204993786,5051,0
1979,0,0.39050225919721443,3758,0
1980,0,0.4732917077468194,5700,0
1981,1,0.29503188391138385,3273,0
1982,1,0.7800775746374106,463,1
1983,0,0.0417148057558406,5770,0
1984,0,0.22865303127951903,3856,0
1985,0,0.48853869704961284,5800,0
1986,0,0.0035913137205193886,2980,0
1987,1,0.762275250075986,1731,1
1988,1,0.8473369560530005,6089,1
1989,0,0.025445455244371473,1551,0
1990,0,0.22329503075832446,4049,0
1991,1,0.6867929117402353,3792,1
1992,0,0.003948344269907657,4907,0
1993,0,0.05801808295539993,3323,0
1994,0,0.04584849050232884,4489,0
1995,0,0.004353447486488589,2824,0
1996,0,0.3779524087777506,4709,0
1997,1,0.16621090374031874,5877,0
1998,1,0.876166641580051,4800,1
1999,0,0.0803250398325693,538,0
2000,0,0.23567257640894093,6642,0
2001,0,0.6965429670083744,6630,1
2002,0,0.625547848084357,4705,1
2003,1,0.3561203369630748,6377,0
2004,0,0.1602464588627908,838,0
2005,0,0.009154341595209633,450,0
2006,1,0.8168234164019564,1360,1
2007,1,0.45596042187435976,697,0
2008,1,0.40813995930734115,3265,0
2009,0,0.05354620413946239,588,0
2010,0,0.35455331264252227,279,0
2011,1,0.5962225223090726,2455,1
2012,0,0.06034520641702487,4135,0
2013,0,0.2454867975971119,5163,0
2014,0,0.2124521965663753,3787,0
2015,0,0.43876750035740864,7013,0
2016,0,0.0035913137205193886,5193,0
2017,0,0.013848271765355516,6400,0
2018,0,0.6990844486200057,5657,1
2019,0,0.11780332416286118,1888,0
2020,0,0.039089812912074494,1048,0
2021,0,0.021787032217631865,4714,0
2022,0,0.019818886730835802,6543,0
2023,0,0.08160622124226105,1591,0
2024,0,0.4457697549450336,2153,0
2025,0,0.005359841073880398,4505,0
2026,1,0.49914716463794107,1054,0
2027,1,0.36049422244914214,2560,0
2028,1,0.5583979890302518,4143,1
2029,0,0.005281291087518254,6880,0
2030,1,0.3949413891584335,1663,0
2031,0,0.8109970369908852,5019,1
2032,0,0.3390065899613765,1152,0
2033,1,0.23360954925529695,2285,0
2034,0,0.004189836736798641,137,0
2035,0,0.23366584871723198,2345,0
2036,1,0.6433892362241088,166,1
2037,0,0.03471735949879582,5916,0
2038,0,0.09084721243898489,4361,0
2039,1,0.16646330667869505,5326,0
2040,0,0.3909948319187318,1129,0
2041,0,0.14357335842932945,4279,0
2042,1,0.2662505940371116,1859,0
2043,0,0.2824885566200013,6812,0
2044,1,0.32017530320563564,3662,0
2045,0,0.2866033024472965,1443,0
2046,1,0.5727626096218189,4329,1
2047,1,0.7989204062808445,5231,1
2048,0,0.38578648102469676,6497,0
2049,0,0.07356377644623799,2816,0
2050,0,0.2425055917262793,197,0
2051,1,0.7836823468236387,642,1
2052,0,0.14764379592280205,5773,0
2053,1,0.5105758961127427,2155,1
2054,0,0.6924763136788548,1980,1
2055,1,0.24853987556047907,5972,0
2056,0,0.04664523556997574,2508,0
2057,0,0.03751828265514406,1374,0
2058,0,0.4394002805195258,5013,0
2059,0,0.03575995207421341,3204,0
2060,0,0.03302081705177808,4592,0
2061,1,0.47992266450896653,6508,0
2062,1,0.4751019142673148,147,0
2063,0,0.17267565433450943,3820,0
2064,0,0.21963153889668965,1227,0
2065,0,0.010662873929063598,1429,0
2066,1,0.6694097806934528,4463,1
2067,0,0.5405032513203931,4478,1
2068,0,0.08333519980441875,5838,0
2069,0,0.0051309274692610376,216,0
2070,0,0.009498146332995906,6735,0
2071,1,0.5224816260672398,3136,1
2072,0,0.011943365630836061,4438,0
2073,0,0.16400955196777545,2826,0
2074,1,0.6928277808547716,2168,1
2075,1,0.5595302387621685,5123,1
2076,0,0.6097604101221058,4253,1
2077,0,0.2903509366811741,4895,0
2078,0,0.03576783571945393,1483,0
2079,1,0.05412112732820805,6038,0
2080,0,0.021906399828693857,4067,0
2081,0,0.018886027965336668,1683,0
2082,1,0.8109970369908852,2448,1
2083,0,0.45318626415209773,734,0
2084,0,0.050602239814436324,4963,0
2085,0,0.019256356200201486,2820,0
2086,0,0.0343115153429023,2403,0
2087,0,0.0925304561429765,603,0
2088,0,0.1381263096095363,6457,0
2089,1,0.6678032457171353,1348,1
2090,1,0.7609613532899319,534,1
2091,0,0.07513752144277043,6690,0
2092,0,0.22664684131044815,3476,0
2093,0,0.014529810517102306,4635,0
2094,0,0.4863512429417044,1899,0
2095,0,0.03284733369721825,2491,0
2096,0,0.14148296351046372,4690,0
2097,0,0.02797499824464316,1566,0
2098,0,0.21070285253226317,958,0
2099,1,0.19994358802833165,495,0
2100,0,0.048510210235522766,3399,0
2101,0,0.02409767331112465,5515,0
2102,0,0.007740000723732046,1033,0
2103,1,0.7665938917470445,1359,1
2104,0,0.013365955211901473,3096,0
2105,1,0.7574548492772909,2291,1
2106,0,0.5583677016705415,887,1
2107,0,0.045615571930772925,6710,0
2108,0,0.6151724385791936,2957,1
2109,0,0.024646947762070798,2928,0
2110,1,0.4322430065080458,26,0
2111,0,0.13056211947415775,3948,0
2112,1,0.17739179251305434,5968,0
2113,1,0.24347873904413064,6030,0
2114,1,0.653387813342593,5428,1
2115,0,0.038817422133417934,1186,0
2116,0,0.0712768200999997,4260,0
2117,0,0.05031480976016534,5197,0
2118,0,0.4739483299706813,6922,0
2119,1,0.4439907407171296,1341,0
2120,0,0.3059061448813086,2620,0
2121,1,0.12385397481776836,1244,0
2122,0,0.23513443664594194,1030,0
2123,0,0.20517420204993786,5278,0
2124,0,0.09573089710300561,1415,0
2125,0,0.03484433014596585,3521,0
2126,0,0.13416248565842973,4629,0
2127,0,0.1832292799180109,3013,0
2128,1,0.7762892746363543,1401,1
2129,0,0.06258631379683943,3929,0
2130,0,0.3930229825874205,6981,0
2131,1,0.08631179939313656,320,0
2132,0,0.002913955285260876,1815,0
2133,1,0.18147161761119437,402,0
2134,0,0.10164019074630928,5121,0
2135,1,0.3516844309262082,2281,0
2136,1,0.05745069162186675,6680,0
2137,1,0.2747135371642133,4757,0
2138,1,0.24263580271593704,6351,0
2139,0,0.05629302012657751,6580,0
2140,0,0.04866268629686709,4590,0
2141,0,0.4145856908690626,895,0
2142,0,0.04921689110021228,5184,0
2143,0,0.0066316516012260955,3825,0
2144,0,0.2829718061679786,2031,0
2145,0,0.12863484230138325,3405,0
2146,0,0.015164412589188353,23,0
2147,0,0.06989602253131062,4696,0
2148,1,0.1923116172681385,1202,0
2149,0,0.19734074124272957,2989,0
2150,1,0.7322426858905066,1742,1
2151,0,0.315207334161167,376,0
2152,0,0.00845452611939945,3160,0
2153,1,0.4100931584229491,5636,0
2154,0,0.004111698079776414,1277,0
2155,0,0.015901915825590616,2627,0
2156,0,0.01244855786105822,4362,0
2157,0,0.2939284801286188,4507,0
2158,1,0.08291921690738878,6605,0
2159,0,0.1354917311948917,425,0
2160,0,0.36092012936550233,6664,0
2161,1,0.7552337477443543,6273,1
2162,0,0.09484987533221571,2896,0
2163,0,0.20144379868176324,1286,0
2164,0,0.03632487200279637,5539,0
2165,0,0.17058453159430942,2188,0
2166,0,0.023134529250733164,2615,0
2167,1,0.49219274546259534,6622,0
2168,1,0.5926262346807006,299,1
2169,0,0.011767369493523916,4412,0
2170,0,0.020182231613133934,607,0
2171,1,0.665757670332357,2960,1
2172,0,0.18543654169167326,584,0
2173,0,0.7322426858905066,1779,1
2174,0,0.22993434765051174,4035,0
2175,0,0.018230263014472288,6657,0
2176,0,0.09983415566751225,467,0
2177,0,0.023134529250733164,487,0
2178,1,0.5906498422504461,3079,1
2179,0,0.029060220337774292,1501,0
2180,0,0.21373730122839515,5353,0
2181,0,0.015619245821549188,2982,0
2182,0,0.18653473100791654,2035,0
2183,0,0.08180757430642685,3722,0
2184,0,0.3930229825874205,6114,0
2185,0,0.17670413867832518,282,0
2186,0,0.1116015567671364,2694,0
2187,1,0.6479746717152842,3841,1
2188,0,0.46238841382564755,4377,0
2189,1,0.5411463849048911,518,1
2190,0,0.16928586771918336,6692,0
2191,0,0.23366584871723198,2325,0
2192,1,0.26821016119046304,3102,0
2193,0,0.35327604305078214,6109,0
2194,0,0.007902619284639947,4320,0
2195,0,0.10812713759636515,142,0
2196,0,0.03586147207773283,1810,0
2197,0,0.1660532176201466,6919,0
2198,1,0.41797086923945026,6606,0
2199,0,0.3054815004888759,1051,0
2200,1,0.6804668418869924,191,1
2201,0,0.00993582892413635,4100,0
2202,1,0.7309526148655423,5090,1
2203,0,0.005263707088114283,4194,0
2204,0,0.08298033018022423,5358,0
2205,0,0.14118358517101437,4750,0
2206,1,0.5651061388994694,6843,1
2207,0,0.20587725112589883,5208,0
2208,0,0.006779581929525513,6117,0
2209,0,0.5322499227780919,2278,1
2210,1,0.3680135931172414,6597,0
2211,1,0.5795218343891683,2924,1
2212,0,0.20414145351673274,4890,0
2213,0,0.07167807705654546,5672,0
2214,0,0.18543654169167326,1520,0
2215,0,0.026758850463022007,5254,0
2216,0,0.39890738360537864,1749,0
2217,0,0.023134529250733164,4267,0
2218,0,0.3019752582342133,6361,0
2219,0,0.10232062269716469,2484,0
2220,0,0.1984922503062717,1150,0
2221,0,0.35425150624020424,4601,0
2222,0,0.01582250920684351,6189,0
2223,1,0.3368543135293549,1927,0
2224,1,0.5861579492050771,1389,1
2225,0,0.04003163663510029,4765,0
2226,0,0.10163704154847297,6005,0
2227,0,0.1434414535753892,5595,0
2228,1,0.616493968734119,2862,1
2229,0,0.013365955211901473,2621,0
2230,0,0.3318891679971951,3794,0
2231,0,0.007657192094421613,5407,0
2232,0,0.21223806797614228,2014,0
2233,0,0.01648715061594674,4216,0
2234,0,0.2487437387545767,5488,0
2235,1,0.09401925074314368,6312,0
2236,1,0.7280540303746476,1579,1
2237,0,0.6193107725473102,6998,1
2238,0,0.03340118707112689,5264,0
2239,0,0.118907170461368,6320,0
2240,1,0.1916029022552517,6333,0
2241,0,0.148233321768057,1074,0
2242,0,0.08333178657439469,6946,0
2243,0,0.09399788471341496,1052,0
2244,0,0.12236951680346368,1027,0
2245,0,0.03843824849010882,2174,0
2246,0,0.009670864355633154,3378,0
2247,0,0.46371489383441905,2449,0
2248,0,0.00320386275219286,4224,0
2249,0,0.05388542241122608,4229,0
2250,0,0.14221571970215888,3148,0
2251,0,0.02040439066381399,2268,0
2252,0,0.20231374521115897,1565,0
2253,0,0.053233878946994245,6964,0
2254,0,0.006015834581224664,1203,0
2255,0,0.007048563887242837,1529,0
2256,1,0.6481791711012937,3004,1
2257,0,0.05684846905256049,5742,0
2258,0,0.15436109568509176,2049,0
2259,0,0.10774663532965073,5465,0
2260,1,0.6816403978945017,2688,1
2261,0,0.014492000252114202,1797,0
2262,0,0.036146548593578506,1735,0
2263,1,0.3537756810080063,2378,0
2264,0,0.013394269117053232,4158,0
2265,1,0.762275250075986,2366,1
2266,0,0.6149490608346962,1589,1
2267,0,0.1760676078269274,1573,0
2268,0,0.024077406480945182,992,0
2269,0,0.7780029230503555,4204,1
2270,0,0.012842178586734466,1886,0
2271,1,0.6205836996093814,95,1
2272,0,0.08019628755530728,5537,0
2273,0,0.013468287242212851,4441,0
2274,0,0.17238634852658022,3311,0
2275,0,0.778023956617644,5474,1
2276,0,0.10781478752491036,5156,0
2277,1,0.6138926521396506,773,1
2278,0,0.32380882057950894,5252,0
2279,1,0.4075014223399005,1823,0
2280,0,0.6614486129243324,1411,1
